ID del VOD,URL del VOD,Nombre del VOD,Duración,Fecha de inicio,Fecha de finalización,Visitas
1858893777,https://www.twitch.tv/videos/1858893777,48_horas_para_la_velada_del_año_iii_|_24_horas_para_el_pesaje_|_hoy_juega_finetwork_koi,2h28m44s,2023-06-29 15:23:13,2023-06-29 15:23:13,776178
1858219936,https://www.twitch.tv/videos/1858219936,3_días_para_la_velada_del_año_iii_|_llegó_el_momento_|_se_prendió_todo_|_último_directo_antes_del_evento,3h25m32s,2023-06-28 19:29:06,2023-06-28 19:29:06,1027431
1857201804,https://www.twitch.tv/videos/1857201804,mayichi_ya_tiene_rival._4_días_para_la_velada_del_año_iii.,3h6m48s,2023-06-27 16:16:33,2023-06-27 16:16:33,1237036
1856573263,https://www.twitch.tv/videos/1856573263,amouranth_no_pelearé_en_la_velada_del_año_iii.,1h6m48s,2023-06-26 21:07:40,2023-06-26 21:07:40,1030407
1856319528,https://www.twitch.tv/videos/1856319528,5_días_para_la_velada_del_año_iii_|_juega_porcinas_fc_|_juega_koi_lec_(partido_clave),4h16m4s,2023-06-26 15:34:26,2023-06-26 15:34:26,992008
1855599934,https://www.twitch.tv/videos/1855599934,lec_costream_-_koi_vs_heretics_-_jornada_5,1h11m56s,2023-06-25 17:57:01,2023-06-25 17:57:01,383594
1855501166,https://www.twitch.tv/videos/1855501166,porcinos_fc_vs_kuni_|_han_venido_a_comentar_lacobra_y_los_futbolitos_|_partido_clave_jornada_8_kings_league,1h22m35s,2023-06-25 15:39:49,2023-06-25 15:39:49,597133
1854716713,https://www.twitch.tv/videos/1854716713,lec_co-stream_|_koi_vs_fnatic_|_summer_w2_d1_|_#watchlec_road_to_worlds_día_4,59m32s,2023-06-24 17:31:17,2023-06-24 17:31:17,271364
1852911379,https://www.twitch.tv/videos/1852911379,9_días_para_la_velada_del_año_|_nuevo_jugador_de_porcinos_fc_|_koi_vs_barça,3h11m44s,2023-06-22 16:26:55,2023-06-22 16:26:55,672751
1852104674,https://www.twitch.tv/videos/1852104674,cara_a_cara_entre_los_boxeadores_de_la_velada_del_año_iii_|_solo_quedan_10_días,2h55m51s,2023-06-21 17:51:51,2023-06-21 17:51:51,1669404
1851127383,https://www.twitch.tv/videos/1851127383,11_días_para_la_velada_del_año_iii_|_mañana_cara_a_cara_entre_los_boxeadores_a_las_20:00_|_hoy_juega_koi,3h57m40s,2023-06-20 15:05:34,2023-06-20 15:05:34,831962
1850298164,https://www.twitch.tv/videos/1850298164,12_días_para_la_velada_del_año_iii_|_after_kings_caliente_|_20:00_koi_-_mad_lions_|_lunes_buenardo,5h54m40s,2023-06-19 15:26:07,2023-06-19 15:26:07,1551887
1849659728,https://www.twitch.tv/videos/1849659728,lec_co-stream_|_koi_vs_bds_|_summer_w1_d2_|_#watchlec_-_road_to_worlds,56m57s,2023-06-18 18:44:56,2023-06-18 18:44:56,234202
1849527961,https://www.twitch.tv/videos/1849527961,porcinos_fc_vs_pío_fc_|_kings_league_jornada_7,1h19m58s,2023-06-18 15:44:36,2023-06-18 15:44:36,396019
1848706165,https://www.twitch.tv/videos/1848706165,lec_co-stream_|_koi_vs_excel_|_summer_w1_d1_|_#watchlec_-_road_to_worlds,2h49m32s,2023-06-17 16:22:49,2023-06-17 16:22:49,531752
1847732273,https://www.twitch.tv/videos/1847732273,drop_double_metal_door_gucci_|_mi_último_día_en_bellum_|_15_días_para_la_velada_del_año_iii,4h59m12s,2023-06-16 13:35:08,2023-06-16 13:35:08,666828
1846800942,https://www.twitch.tv/videos/1846800942,presentación_jude_bellingham_|_bellum_#5_|_mbappé_|_16_días_para_la_velada_del_año_iii,10h28m14s,2023-06-15 09:28:29,2023-06-15 09:28:29,1676153
1846064926,https://www.twitch.tv/videos/1846064926,drop_garage_door_giorgio_armani_exclusive_drop_|_bellum_#4_|_bandorelos_stream_solo_para_gente_con_paciencia,4h47m20s,2023-06-14 14:06:55,2023-06-14 14:06:55,866314
1845194154,https://www.twitch.tv/videos/1845194154,bellum_#3_|_drop_garage_door_exclusive_gucci_door_free_|_stream_solo_para_abuelos_|_20:00_juega_koi,5h9m48s,2023-06-13 13:27:18,2023-06-13 13:27:18,1019672
1844366932,https://www.twitch.tv/videos/1844366932,drop_único_|_bellum_#2_|_stream_solo_para_ancianos_y_gente_con_paciencia_|_soy_un_auntetico_inutil,4h35m48s,2023-06-12 13:25:29,2023-06-12 13:25:29,950034
1843785179,https://www.twitch.tv/videos/1843785179,drops_|_bellum_#1_|_soy_el_mejor_comerciante_de_la_ciudad,3h31m54s,2023-06-11 18:59:49,2023-06-11 18:59:49,766013
1843633321,https://www.twitch.tv/videos/1843633321,porcinos_fc_vs_jijantes_|_hoy_tiro_penalti_|_jornada_6_kings_league,1h20m22s,2023-06-11 15:50:17,2023-06-11 15:50:17,439841
1842708970,https://www.twitch.tv/videos/1842708970,porcinas_fc_vs_ultimate_mostoles_|_mañana_empieza_bellum_charlamos_con_pol_de_nuestro_equipo,2h47m34s,2023-06-10 14:07:44,2023-06-10 14:07:44,425484
1841858472,https://www.twitch.tv/videos/1841858472,presentación_nuevo_boxeador_de_la_velada_del_año_iii.,2h25m49s,2023-06-09 15:31:34,2023-06-09 15:31:34,805759
1841136916,https://www.twitch.tv/videos/1841136916,finetwork_koi_vs_giants_|_jornada_5_|_superliga_verano_2023,1h0m34s,2023-06-08 18:42:00,2023-06-08 18:42:00,260655
1841066621,https://www.twitch.tv/videos/1841066621,nueva_baja_en_la_velada_del_año_iii_|_un_boxeador_no_podrá_participar.,1h20m38s,2023-06-08 17:14:56,2023-06-08 17:14:56,595115
1641448647,https://www.twitch.tv/videos/1641448647,koi_vs_heretics_-_semifinales_-_bo5_-_podemos_llegar_a_la_primera_final_de_nuestra_historia_-_crossfire_mediamarkt_e_intel_2022,3h2m52s,2022-11-02 15:49:27,2022-11-02 15:49:27,637536
