ID del VOD,URL del VOD,Nombre del VOD,Duración,Fecha de inicio,Fecha de finalización,Visitas
1844991898,https://www.twitch.tv/videos/1844991898,𝐃𝐑𝐎𝐏_𝐆𝐑𝐄𝐅𝐆_💥_raideo_sorpresaaaaaa_💥_team_@starwraith_@d3stri_@leviathan_@putupau_😈,1h58m42s,2023-06-13 04:18:39,2023-06-13 04:18:39,245587
1844437929,https://www.twitch.tv/videos/1844437929,"𝐃𝐑𝐎𝐏_𝐆𝐑𝐄𝐅𝐆_😈_el_equipo_más_tryhard_de_bellum_😈_matar,_raidear,_robar,_farmear_(estoy_loco).",11h3m20s,2023-06-12 15:34:05,2023-06-12 15:34:05,1155581
1843795602,https://www.twitch.tv/videos/1843795602,𝘿𝙍𝙊𝙋_😈_el_gran_inicio_de_bellum_#1_😈_vuelve_el_mayor_psicópata_de_rust_#teampsicópata_🔥,10h33m45s,2023-06-11 19:10:17,2023-06-11 19:10:17,1048225
1843673357,https://www.twitch.tv/videos/1843673357,😱_saiyans_vs_aniquiladores_😱_kings_league_j6_|_hoy_comienza_bellum_🅰🅰🅰🅰🅰🅰🅰🅰🅰🅰🅰🅰🅰🅰🅰🅰🅰🅰🅰🅰🅰🅰🅰🅰🅰🅰🅰🅰🅰🅰🅰🅰🅰🅰,1h23m4s,2023-06-11 16:44:36,2023-06-11 16:44:36,193075
1842810551,https://www.twitch.tv/videos/1842810551,💙_las_saiyans_vs_1k_🔥_queens_league_j6_|_mañana_comienza_bellum_aaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaa,1h14m57s,2023-06-10 16:44:45,2023-06-10 16:44:45,120097
1841808858,https://www.twitch.tv/videos/1841808858,"💚_¡nueva_temporada_de_fortnite!_💚_pase_de_batalla,_primera_partida_y_victoria_(espero_xd).",5h43m17s,2023-06-09 14:09:51,2023-06-09 14:09:51,382728
1841025106,https://www.twitch.tv/videos/1841025106,😈_practicando_con_todo_el_equipo_para_bellum_😈_21:00_summer_game_fest_😱_mañana_nueva_temporada_del_fortnite_💚,5h44m45s,2023-06-08 16:17:23,2023-06-08 16:17:23,343652
1840281772,https://www.twitch.tv/videos/1840281772,🚨_messi_a_porcinos_🚨_nueva_foto_de_perfil_😎_unboxing_épico_📦_presentación_equipo_y_drop_bellum_😈_rust_solo_tryhard_entrenando_🙏🏻,4h47m5s,2023-06-07 18:49:31,2023-06-07 18:49:31,278185
1641732039,https://www.twitch.tv/videos/1641732039,"🪓_god_of_war_en_máxima_dificultad_#3_🪓_full_historia_principal,_no_me_liéis_por_favor.",4h10m31s,2022-11-02 21:21:02,2022-11-02 21:21:02,299357
1641723129,https://www.twitch.tv/videos/1641723129,"🪓_god_of_war_en_máxima_dificultad_#3_🪓_full_historia_principal,_no_me_liéis_por_favor.",10m15s,2022-11-02 21:10:13,2022-11-02 21:10:13,25790
