fecha,duracion,avg_ccv,max_ccv,seguidores,titulo
2023-06-13 16:09:00,3.6 hrs,27518.0,42685.0,2250.0,"𝐃𝐑𝐎𝐏_𝐆𝐑𝐄𝐅𝐆_💥_nueva_era_de_tier_2,_jugando_con_mi_skin_💥_team_@starwraith_@d3stri_@leviathan_@putupau_😈"
2023-06-13 06:18:00,1.9 hrs,19689.0,25994.0,884.0,𝐃𝐑𝐎𝐏_𝐆𝐑𝐄𝐅𝐆_💥_raideo_sorpresaaaaaa_💥_team_@starwraith_@d3stri_@leviathan_@putupau_😈
2023-06-12 17:33:00,11.0 hrs,27914.0,36774.0,5823.0,"𝐃𝐑𝐎𝐏_𝐆𝐑𝐄𝐅𝐆_😈_el_equipo_más_tryhard_de_bellum_😈_matar,_raidear,_robar,_farmear_(estoy_loco)."
2023-06-11 21:10:00,10.6 hrs,20919.0,26488.0,6809.0,𝘿𝙍𝙊𝙋_😈_el_gran_inicio_de_bellum_#1_😈_vuelve_el_mayor_psicópata_de_rust_#teampsicópata_🔥
2023-06-11 18:44:00,1.3 hrs,27659.0,37098.0,822.0,😱_saiyans_vs_aniquiladores_😱_kings_league_j6_|_hoy_comienza_bellum_🅰🅰🅰🅰🅰🅰🅰🅰🅰🅰🅰🅰🅰🅰🅰🅰🅰🅰🅰🅰🅰🅰🅰🅰🅰🅰🅰🅰🅰🅰🅰🅰🅰🅰
2023-06-10 18:44:00,1.2 hrs,15935.0,19957.0,290.0,💙_las_saiyans_vs_1k_🔥_queens_league_j6_|_mañana_comienza_bellum_aaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaaa
2023-06-09 16:09:00,5.8 hrs,11265.0,18263.0,2092.0,"💚_¡nueva_temporada_de_fortnite!_💚_pase_de_batalla,_primera_partida_y_victoria_(espero_xd)."
2023-06-08 18:17:00,5.8 hrs,8836.0,13069.0,800.0,😈_practicando_con_todo_el_equipo_para_bellum_😈_21:00_summer_game_fest_😱_mañana_nueva_temporada_del_fortnite_💚
2023-06-07 20:49:00,4.8 hrs,8785.0,12505.0,447.0,🚨_messi_a_porcinos_🚨_nueva_foto_de_perfil_😎_unboxing_épico_📦_presentación_equipo_y_drop_bellum_😈_rust_solo_tryhard_entrenando_🙏🏻
2023-06-06 19:12:00,2.5 hrs,13123.0,17423.0,520.0,😱_reaccionando_a_mi_programa_de_got_talent_siendo_juez_😱_heretics_juega_a_las_21:00_|_mañana_presento_mi_equipo_de_bellum_y_me_la_pela._😈
2023-06-05 17:47:00,5.8 hrs,10631.0,24733.0,919.0,😎_ganando_a_djmario_en_la_carrera_de_f1_💙_análisis_jornada_5_saiyans_🔥_after_kings/queens_especial_🚨
2023-06-04 16:38:00,1.4 hrs,38155.0,54546.0,1062.0,vamos_con_todo_|_saiyans_vs_1k_|_nuevo_jugador_12_y_13_|_jornada_5_kings_league
2023-06-03 15:45:00,1.5 hrs,15621.0,21699.0,546.0,💙_saiyans_vs_jijantas_(tiro_penalti)_⚽_+_presentación_jugador_12_y_13_para_mañana_|_queens_league_|_esta_noche_soy_juez_en_got_talent_👨‍⚖️
2023-06-01 20:21:00,4.9 hrs,9500.0,16991.0,1472.0,😱_reaccionando_bizarrap_x_peso_pluma_🚨_info_got_talent_😈_entrenando_para_bellum_(nueva_serie_de_rust)_con_ricoy_y_agus_😈
2023-05-31 18:01:00,1.6 hrs,12085.0,14107.0,584.0,🏆🔥_torneo_con_el_escuadrón_vs_francia_de_fortnite_🔥🏆
2023-05-30 18:59:00,2.6 hrs,9138.0,13627.0,650.0,"🔥_situación_actual_de_saiyans_🔥_¿crisis,_soluciones?_hablemos..._*directo_corto*"
2023-05-29 17:30:00,3.6 hrs,14176.0,21114.0,865.0,🔥_carrera_mundial_f1_en_mónaco_¡ganando_a_djmario!_🥶_crisis_en_saiyans_¿soluciones?_💙
2023-05-28 19:37:00,1.6 hrs,23890.0,35895.0,775.0,"💙🔥_ganar,_ganar_y_ganar_|_saiyans_vs_rayo_de_barcelona_|_jornada_4_kings_league_🔥💙"
2023-05-27 19:36:00,1.6 hrs,30041.0,42620.0,892.0,🐷_cumpliendo_mi_apuesta_del_disfraz_|_saiyans_vs_porcinos_|_jornada_4_queens_league_🔥💙
2023-05-26 19:44:00,1.7 hrs,17765.0,26341.0,401.0,"🤍_especial_desalia_🎉_cuánto_vale_tu_outfit_con_influencers,_desalia_pong,_retos_y_la_gran_fiesta!"
2023-05-25 18:14:00,2.5 hrs,9816.0,13565.0,649.0,🚀_estreno_del_nuevo_vídeo_de_tesla_🚀_reaccionando_a_la_presentación_de_playstation_💙_mañana_directo_especial_en_desalia_🚨
2023-05-24 22:04:00,0.2 hrs,2991.0,2991.0,0.0,💙_reaccionando_a_la_presentación_de_playstation_desde_desalia_💙
2023-05-23 22:20:00,3.4 hrs,8626.0,10827.0,840.0,"😱_reaccionando_a_vídeos_pendientes,_subiendo_a_diamante_con_agus_en_fortnite_y..._mañana_me_voy_a_desalia!!_🎉🥰"
2023-05-22 17:42:00,3.9 hrs,11995.0,19338.0,959.0,🏆_mundial_f1_de_ampeter_🏆_objetivo:_ganar_a_djmario_(incluso_estrellarlo).
2023-05-21 18:56:00,3.6 hrs,7817.0,13943.0,661.0,🏆🔥_torneo_valorant_premier_con_el_escuadrón_🔥🏆
